0.431163780095521,0.310340785218868,0.769581756668631,0.358385270833969,0.369564221182372,0.233491150254849,0.518216310434509,0.437864370313473,0.403579357131384,0.53124167974107,0.388086818612646
0.617266837526113,0.942619895327371,0.56352601644583,0.372605321337469,0.630533979972824,0.813787292034831,0.591183521023486,0.610160133233294,0.524762591808103,0.784115244369023,0.293613397756126
0.747205938915722,0.486378072414082,0.229370873072185,0.729752407788765,0.318685014995281,0.521648445967585,0.292331515860278,0.351049505984411,0.570769869408105,0.300554065713659,0.703148929355666
0.233475404500496,0.388559180167504,0.737495092616882,0.561269550393335,0.266781523416284,0.70137776293559,0.851993971830234,0.454134740377776,0.612715159892105,0.404824511150364,0.308249717326835
0.933602582321037,0.442468322804198,0.614997390916105,0.556027816804126,0.700864248215221,0.467301816490944,0.229471133404877,0.423594474769197,0.606949733830988,0.510930526719894,0.487781981676817
0.568299360652454,0.576095475805923,0.655478188050911,0.508208828757051,0.768680917040911,0.400497312587686,0.491313058985397,0.510508102094755,0.235509078979958,0.722706826857757,0.448160413112491
0.378045324166305,0.783625484369695,0.188434737878852,0.395712921272498,0.650802209947724,0.45899209696101,0.543143550003879,0.741750908598769,0.750848032645881,0.676144649300259,0.663059238344431
0.52545888470253,0.769640124912839,0.464698400539346,0.435379748314153,0.749482303536497,0.688666426024865,0.31801426526159,0.292628277419135,0.629045328146312,0.611934119979851,0.826952852108516
0.242080638124608,0.604150011669844,0.316532346745953,0.401564876204357,0.487786123238038,0.43677159298677,0.926849525016733,0.721696168205235,0.359545495610218,0.601091774955858,0.674919142506551
0.44391417811159,0.309914065494668,0.702424677659292,0.844032803985756,0.492757526896894,0.66766053763451,0.472866061984096,0.774954640404321,0.417415264744777,0.379362596687861,0.581146321941633
0.509459043985698,0.797141425719019,0.529181197760627,0.791927619741764,0.334357474555727,0.215120750349015,0.393288419812452,0.411140889897943,0.0263390718097798,0.398614630191587,0.508882939042523
0.461050689385738,0.547161119426601,0.509344531688839,0.264228149468545,0.42523099191254,0.888220041475724,0.302810276143719,0.605560021833517,0.539333468275145,0.836774394707754,0.740722566002514
0.340487561465707,0.423509648782201,0.455535109674092,0.360911160970572,0.326264217309654,0.0917219095584005,0.266690321580973,0.929409856658895,0.39309046177892,0.0544752098363824,0.243810137270484
0.329462169394828,0.554843077594414,0.433544106273912,0.530300407188479,0.577721014120616,0.304121220470406,0.175224712882191,0.105651727060322,0.248911867015995,0.872090022992343,0.698637784419116
0.949258721307851,0.323267252852675,0.927822620670777,0.173218617571983,0.754064386805985,0.678795931066852,0.861039037676528,0.477078829400707,0.495170245633926,0.548180806194432,0.408243659106083
